"SpeciesAuthor","SpeciesAccepted","CommonName","Genus","Family","Order","Class","Phylum","Kingdom","OrganismType","DicotMonoc","AngioGymno","Authors","Journal","YearPublication","DOI.ISBN","AdditionalSource","StudyDuration","StudyStart","StudyEnd","AnnualPeriodicity","NumberPopulations","MatrixCriteriaSize","MatrixCriteriaOntogeny","MatrixCriteriaAge","MatrixPopulation","Lat","Lon","Altitude","Country","Continent","Ecoregion","StudiedSex","MatrixComposite","MatrixTreatment","MatrixCaptivity","MatrixStartYear","MatrixStartSeason","MatrixStartMonth","MatrixEndYear","MatrixEndSeason","MatrixEndMonth","MatrixSplit","MatrixFec","Observation","MatrixDimension","SurvivalIssue","UID1","checkY","checknote","habitatAuthor"
"Hypochaeris_radicata","Hypochaeris radicata","Cat's ear","Hypochaeris","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed); Kroon Oikos 1987 (PTC)",5,1999,2003,"1",3,"Leaf length; number of stems","No","No","Konijnendijk (N)",52.0333333333333,6.43333333333333,17,"NLD","Europe","TBM","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,6,0.923076923076923,3080,"N","Do not use, MatrixTreatment should read Annual Mowing","grassland"
"Hypochaeris_radicata","Hypochaeris radicata","Cat's ear","Hypochaeris","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed); Kroon Oikos 1987 (PTC)",5,1999,2003,"1",3,"Leaf length; number of stems","No","No","Konijnendijk (N)",52.0333333333333,6.43333333333333,17,"NLD","Europe","TBM","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,6,1,3081,"N","Do not use, MatrixTreatment should read Annual Mowing","grassland"
"Hypochaeris_radicata","Hypochaeris radicata","Cat's ear","Hypochaeris","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed); Kroon Oikos 1987 (PTC)",5,1999,2003,"1",3,"Leaf length; number of stems","No","No","Konijnendijk (N)",52.0333333333333,6.43333333333333,17,"NLD","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","Yes",NA,6,0.555555555555556,3082,"N","Do not use, MatrixTreatment should read Annual Mowing","grassland"
"Hypochaeris_radicata","Hypochaeris radicata","Cat's ear","Hypochaeris","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed); Kroon Oikos 1987 (PTC)",5,1999,2003,"1",3,"Leaf length; number of stems","No","No","Koolmansdijk (O)",52.0166666666667,6.55,21,"NLD","Europe","TBM","A","Individual","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes",NA,6,0.958904109589041,3084,"N","Do not use, MatrixTreatment should read Annual Mowing","grassland"
"Hypochaeris_radicata","Hypochaeris radicata","Cat's ear","Hypochaeris","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed); Kroon Oikos 1987 (PTC)",5,1999,2003,"1",3,"Leaf length; number of stems","No","No","Koolmansdijk (O)",52.0166666666667,6.55,21,"NLD","Europe","TBM","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,6,0.674375646519876,3085,"N","Do not use, MatrixTreatment should read Annual Mowing","grassland"
"Hypochaeris_radicata","Hypochaeris radicata","Cat's ear","Hypochaeris","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed); Kroon Oikos 1987 (PTC)",5,1999,2003,"1",3,"Leaf length; number of stems","No","No","Koolmansdijk (O)",52.0166666666667,6.55,21,"NLD","Europe","TBM","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,6,0.6875,3086,"N","Do not use, MatrixTreatment should read Annual Mowing","grassland"
"Hypochaeris_radicata","Hypochaeris radicata","Cat's ear","Hypochaeris","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed); Kroon Oikos 1987 (PTC)",5,1999,2003,"1",3,"Leaf length; number of stems","No","No","Koolmansdijk (O)",52.0166666666667,6.55,21,"NLD","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","Yes",NA,6,0.545454545454546,3087,"N","Do not use, MatrixTreatment should read Annual Mowing","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T1",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1988,NA,NA,1989,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1.00000000023077,3150,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T1",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1989,NA,NA,1990,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1.000000001,3151,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T1",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1990,NA,NA,1991,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3152,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T2",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1988,NA,NA,1989,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3154,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T2",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1989,NA,NA,1990,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3155,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T2",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1990,NA,NA,1991,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3156,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T3",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1988,NA,NA,1989,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3158,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T3",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1989,NA,NA,1990,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,0.981818181818182,3159,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T3",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1990,NA,NA,1991,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,0.971428571428571,3160,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T4",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1988,NA,NA,1989,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3162,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T4",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1989,NA,NA,1990,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3163,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T4",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1990,NA,NA,1991,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3164,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T5",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1988,NA,NA,1989,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3166,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T5",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1989,NA,NA,1990,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3167,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T5",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1990,NA,NA,1991,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3168,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T6",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1988,NA,NA,1989,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3170,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T6",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1989,NA,NA,1990,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3171,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","T6",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1990,NA,NA,1991,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3172,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","G",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1988,NA,NA,1989,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3174,"Y","Habitats added","forest"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","G",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1989,NA,NA,1990,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3175,"Y","Habitats added","forest"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","G",58.1,17.0666666666667,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1990,NA,NA,1991,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3176,"Y","Habitats added","forest"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","H",58.1,17.05,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1988,NA,NA,1989,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3178,"Y","Habitats added","forest"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","H",58.1,17.05,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1989,NA,NA,1990,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3179,"Y","Habitats added","forest"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","H",58.1,17.05,0,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1990,NA,NA,1991,NA,NA,"Divided","Yes","GPS co-ordinates cited exactly as reported in original paper. These do not match written study site description (Geolocation lays in Baltic Sea).",7,1,3180,"Y","Habitats added","forest"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","K",59.0333333333333,17.0666666666667,55,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1988,NA,NA,1989,NA,NA,"Divided","Yes",NA,7,1,3182,"Y","Habitats added","forest"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","K",59.0333333333333,17.0666666666667,55,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1989,NA,NA,1990,NA,NA,"Divided","Yes",NA,7,1,3183,"Y","Habitats added","forest"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","K",59.0333333333333,17.0666666666667,55,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1990,NA,NA,1991,NA,NA,"Divided","Yes",NA,7,1,3184,"Y","Habitats added","forest"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","L",59.0333333333333,17.0666666666667,55,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1988,NA,NA,1989,NA,NA,"Divided","Yes",NA,7,1,3186,"Y","Habitats added","forest"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","L",59.0333333333333,17.0666666666667,55,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1989,NA,NA,1990,NA,NA,"Divided","Yes",NA,7,1,3187,"Y","Habitats added","forest"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","L",59.0333333333333,17.0666666666667,55,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1990,NA,NA,1991,NA,NA,"Divided","Yes",NA,7,1,3188,"Y","Habitats added","forest"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","N",58.0166666666667,15.0666666666667,146,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1989,NA,NA,1990,NA,NA,"Divided","Yes",NA,7,0.971830985915493,3190,"Y","Habitats added","grassland"
"Lathyrus_vernus","Lathyrus vernus",NA,"Lathyrus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Ehrlen","J Ecol","1995","None","J Ecol 297-308; Ehrlen Ecol 2000",4,1988,1991,"1",11,"Plant volume","No","No","N",58.0166666666667,15.0666666666667,146,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1990,NA,NA,1991,NA,NA,"Divided","Yes",NA,7,1,3191,"Y","Habitats added","grassland"
"Linum_tenuifolium","Linum tenuifolium",NA,"Linum","Linaceae","Malpighiales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Plant Biology","2013","10.1111/plb.12007",NA,4,2001,2004,"1",3,"Plant height","Yes","No","LF1",50.48,14.13,NA,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,3,0.83,3403,"Y_edits","lat long added","grassland"
"Linum_tenuifolium","Linum tenuifolium",NA,"Linum","Linaceae","Malpighiales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Plant Biology","2013","10.1111/plb.12007",NA,4,2001,2004,"1",3,"Plant height","Yes","No","LF1",50.48,14.13,NA,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","Yes",NA,3,0.88,3404,"Y_edits","lat long added","grassland"
"Linum_tenuifolium","Linum tenuifolium",NA,"Linum","Linaceae","Malpighiales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Plant Biology","2013","10.1111/plb.12007",NA,4,2001,2004,"1",3,"Plant height","Yes","No","LF1",50.48,14.13,NA,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Divided","Yes",NA,3,0.87,3405,"Y_edits","lat long added","grassland"
"Linum_tenuifolium","Linum tenuifolium",NA,"Linum","Linaceae","Malpighiales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Plant Biology","2013","10.1111/plb.12007",NA,4,2001,2004,"1",3,"Plant height","Yes","No","LF2",50.48,14.13,NA,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,3,0.77,3407,"Y_edits","lat long added","grassland"
"Linum_tenuifolium","Linum tenuifolium",NA,"Linum","Linaceae","Malpighiales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Plant Biology","2013","10.1111/plb.12007",NA,4,2001,2004,"1",3,"Plant height","Yes","No","LF2",50.48,14.13,NA,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","Yes",NA,3,0.76,3408,"Y_edits","lat long added","grassland"
"Linum_tenuifolium","Linum tenuifolium",NA,"Linum","Linaceae","Malpighiales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Plant Biology","2013","10.1111/plb.12007",NA,4,2001,2004,"1",3,"Plant height","Yes","No","LF2",50.48,14.13,NA,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Divided","Yes",NA,3,0.51,3409,"Y_edits","lat long added","grassland"
"Linum_tenuifolium","Linum tenuifolium",NA,"Linum","Linaceae","Malpighiales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Plant Biology","2013","10.1111/plb.12007",NA,4,2001,2004,"1",3,"Plant height","Yes","No","LF3",50.48,14.13,NA,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,3,0.66,3411,"Y_edits","lat long added","grassland"
"Linum_tenuifolium","Linum tenuifolium",NA,"Linum","Linaceae","Malpighiales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Plant Biology","2013","10.1111/plb.12007",NA,4,2001,2004,"1",3,"Plant height","Yes","No","LF3",50.48,14.13,NA,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","Yes",NA,3,0.69,3412,"Y_edits","lat long added","grassland"
