"SpeciesAuthor","SpeciesAccepted","CommonName","Genus","Family","Order","Class","Phylum","Kingdom","OrganismType","DicotMonoc","AngioGymno","Authors","Journal","YearPublication","DOI.ISBN","AdditionalSource","StudyDuration","StudyStart","StudyEnd","AnnualPeriodicity","NumberPopulations","MatrixCriteriaSize","MatrixCriteriaOntogeny","MatrixCriteriaAge","MatrixPopulation","Lat","Lon","Altitude","Country","Continent","Ecoregion","StudiedSex","MatrixComposite","MatrixTreatment","MatrixCaptivity","MatrixStartYear","MatrixStartSeason","MatrixStartMonth","MatrixEndYear","MatrixEndSeason","MatrixEndMonth","MatrixSplit","MatrixFec","Observation","MatrixDimension","SurvivalIssue","UID1","checkY","checknote","habitatAuthor"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Shaded site 2",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2005,NA,NA,2006,NA,NA,"Divided","Yes","Shaded woodland",6,1,3727,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Shaded woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Shaded site 2",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2006,NA,NA,2007,NA,NA,"Divided","Yes","Shaded woodland",6,1,3728,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Shaded woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Shaded site 2",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2007,NA,NA,2008,NA,NA,"Divided","Yes","Shaded woodland",6,1,3729,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Shaded woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Shaded site 3",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","Yes","Shaded woodland",6,1,3731,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Shaded woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Shaded site 3",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Divided","Yes","Shaded woodland",6,1,3732,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Shaded woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Shaded site 3",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Divided","Yes","Shaded woodland",6,1,3733,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Shaded woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Shaded site 3",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2005,NA,NA,2006,NA,NA,"Divided","Yes","Shaded woodland",6,1,3734,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Shaded woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Shaded site 3",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2006,NA,NA,2007,NA,NA,"Divided","Yes","Shaded woodland",6,1,3735,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Shaded woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Shaded site 3",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2007,NA,NA,2008,NA,NA,"Divided","Yes","Shaded woodland",6,1,3736,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Shaded woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 1",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","Yes","Open woodland",6,1,3738,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Open woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 1",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Divided","Yes","Open woodland",6,1,3739,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Open woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 1",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Divided","Yes","Open woodland",6,0.978,3740,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Open woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 1",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2005,NA,NA,2006,NA,NA,"Divided","Yes","Open woodland",6,1,3741,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Open woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 1",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2006,NA,NA,2007,NA,NA,"Divided","Yes","Open woodland",6,1,3742,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Open woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 1",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2007,NA,NA,2008,NA,NA,"Divided","Yes","Open woodland",6,0.978,3743,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Open woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 2",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","Yes","Open woodland",6,1,3745,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Open woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 2",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Divided","Yes","Open woodland",6,1,3746,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Open woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 2",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Divided","Yes","Open woodland",6,1,3747,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Open woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 2",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2005,NA,NA,2006,NA,NA,"Divided","Yes","Open woodland",6,1,3748,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Open woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 2",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2006,NA,NA,2007,NA,NA,"Divided","Yes","Open woodland",6,1,3749,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Open woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 2",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2007,NA,NA,2008,NA,NA,"Divided","Yes","Open woodland",6,1,3750,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Open woodland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 3",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","Yes","Grassland",6,1,3752,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Grassland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 3",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Divided","Yes","Grassland",6,1,3753,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Grassland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 3",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Divided","Yes","Grassland",6,1,3754,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Grassland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 3",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2005,NA,NA,2006,NA,NA,"Divided","Yes","Grassland",6,1,3755,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Grassland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 3",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2006,NA,NA,2007,NA,NA,"Divided","Yes","Grassland",6,1,3756,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Grassland"
"Orchis_purpurea","Orchis purpurea","Lady orchid","Orchis","Orchidaceae","Asparagales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Jacquemyns; Brys; Jongejans","Ecology","2010","10.1890/08-2321.1","Jacquemyn Ecol 2010 A2.html; Jacquemyn J Ecol 2010",7,2002,2008,"1",6,"Number of leaves","No","No","Light Environment 3",50.75,5.75,102,"BEL","Europe","TBM","A","Individual","Unmanipulated","W",2007,NA,NA,2008,NA,NA,"Divided","Yes","Grassland",6,1,3757,"Y","matrices seem to be correctly inputted. There are likely to be problems with lifespan 
  calculated due to low observed mortality last three life stages over time span of study. ","Grassland"
"Paeonia_officinalis","Paeonia officinalis",NA,"Paeonia","Paeoniaceae","Saxifragales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Andrieu; Freville; Besnord; Vaudey; Gauthier; Thompson; Debussche","Popul Ecol","2013","10.1007/s10144-012-0346-1",NA,6,2003,2008,"1",1,"Number of stems, number of leaves per stem; lenght and widthof the largest leaf of each stem","Yes","No","Open habitat",43.7666666666667,3.01666666666667,760,"FRA","Europe","MED","A","Individual","Unmanipulated","W",2003,NA,6,2004,NA,6,"Divided","Yes",NA,5,0.99,3777,"Y_edits","Exclude managed population","Open habitat"
"Paeonia_officinalis","Paeonia officinalis",NA,"Paeonia","Paeoniaceae","Saxifragales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Andrieu; Freville; Besnord; Vaudey; Gauthier; Thompson; Debussche","Popul Ecol","2013","10.1007/s10144-012-0346-1",NA,6,2003,2008,"1",1,"Number of stems, number of leaves per stem; lenght and widthof the largest leaf of each stem","Yes","No","Open habitat",43.7666666666667,3.01666666666667,760,"FRA","Europe","MED","A","Individual","Unmanipulated","W",2004,NA,6,2005,NA,6,"Divided","Yes",NA,5,0.96,3778,"Y_edits","Exclude managed population","Open habitat"
"Paeonia_officinalis","Paeonia officinalis",NA,"Paeonia","Paeoniaceae","Saxifragales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Andrieu; Freville; Besnord; Vaudey; Gauthier; Thompson; Debussche","Popul Ecol","2013","10.1007/s10144-012-0346-1",NA,6,2003,2008,"1",1,"Number of stems, number of leaves per stem; lenght and widthof the largest leaf of each stem","Yes","No","Open habitat",43.7666666666667,3.01666666666667,760,"FRA","Europe","MED","A","Individual","Unmanipulated","W",2005,NA,6,2006,NA,6,"Divided","Yes",NA,5,0.98,3779,"Y_edits","Exclude managed population","Open habitat"
"Paeonia_officinalis","Paeonia officinalis",NA,"Paeonia","Paeoniaceae","Saxifragales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Andrieu; Freville; Besnord; Vaudey; Gauthier; Thompson; Debussche","Popul Ecol","2013","10.1007/s10144-012-0346-1",NA,6,2003,2008,"1",1,"Number of stems, number of leaves per stem; lenght and widthof the largest leaf of each stem","Yes","No","Open habitat",43.7666666666667,3.01666666666667,760,"FRA","Europe","MED","A","Individual","Unmanipulated","W",2006,NA,6,2007,NA,6,"Divided","Yes",NA,5,1,3780,"Y_edits","Exclude managed population","Open habitat"
"Paeonia_officinalis","Paeonia officinalis",NA,"Paeonia","Paeoniaceae","Saxifragales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Andrieu; Freville; Besnord; Vaudey; Gauthier; Thompson; Debussche","Popul Ecol","2013","10.1007/s10144-012-0346-1",NA,6,2003,2008,"1",1,"Number of stems, number of leaves per stem; lenght and widthof the largest leaf of each stem","Yes","No","Open habitat",43.7666666666667,3.01666666666667,760,"FRA","Europe","MED","A","Individual","Unmanipulated","W",2007,NA,6,2008,NA,6,"Divided","Yes",NA,5,0.95,3781,"Y_edits","Exclude managed population","Open habitat"
"Paeonia_officinalis","Paeonia officinalis",NA,"Paeonia","Paeoniaceae","Saxifragales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Andrieu; Freville; Besnord; Vaudey; Gauthier; Thompson; Debussche","Popul Ecol","2013","10.1007/s10144-012-0346-1",NA,6,2003,2008,"1",1,"Number of stems, number of leaves per stem; lenght and widthof the largest leaf of each stem","Yes","No","Woodland",43.7666666666667,3.01666666666667,760,"FRA","Europe","MED","A","Individual","Unmanipulated","W",2003,NA,6,2004,NA,6,"Divided","Yes",NA,5,1,3784,"Y_edits","Exclude managed population","Woodland"
"Paeonia_officinalis","Paeonia officinalis",NA,"Paeonia","Paeoniaceae","Saxifragales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Andrieu; Freville; Besnord; Vaudey; Gauthier; Thompson; Debussche","Popul Ecol","2013","10.1007/s10144-012-0346-1",NA,6,2003,2008,"1",1,"Number of stems, number of leaves per stem; lenght and widthof the largest leaf of each stem","Yes","No","Woodland",43.7666666666667,3.01666666666667,760,"FRA","Europe","MED","A","Individual","Unmanipulated","W",2004,NA,6,2005,NA,6,"Divided","Yes",NA,5,1,3785,"Y_edits","Exclude managed population","Woodland"
"Paeonia_officinalis","Paeonia officinalis",NA,"Paeonia","Paeoniaceae","Saxifragales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Andrieu; Freville; Besnord; Vaudey; Gauthier; Thompson; Debussche","Popul Ecol","2013","10.1007/s10144-012-0346-1",NA,6,2003,2008,"1",1,"Number of stems, number of leaves per stem; lenght and widthof the largest leaf of each stem","Yes","No","Woodland",43.7666666666667,3.01666666666667,760,"FRA","Europe","MED","A","Individual","Unmanipulated","W",2005,NA,6,2006,NA,6,"Divided","Yes",NA,5,0.99,3786,"Y_edits","Exclude managed population","Woodland"
"Paeonia_officinalis","Paeonia officinalis",NA,"Paeonia","Paeoniaceae","Saxifragales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Andrieu; Freville; Besnord; Vaudey; Gauthier; Thompson; Debussche","Popul Ecol","2013","10.1007/s10144-012-0346-1",NA,6,2003,2008,"1",1,"Number of stems, number of leaves per stem; lenght and widthof the largest leaf of each stem","Yes","No","Woodland",43.7666666666667,3.01666666666667,760,"FRA","Europe","MED","A","Individual","Unmanipulated","W",2006,NA,6,2007,NA,6,"Divided","Yes",NA,5,1,3787,"Y_edits","Exclude managed population","Woodland"
"Paeonia_officinalis","Paeonia officinalis",NA,"Paeonia","Paeoniaceae","Saxifragales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Andrieu; Freville; Besnord; Vaudey; Gauthier; Thompson; Debussche","Popul Ecol","2013","10.1007/s10144-012-0346-1",NA,6,2003,2008,"1",1,"Number of stems, number of leaves per stem; lenght and widthof the largest leaf of each stem","Yes","No","Woodland",43.7666666666667,3.01666666666667,760,"FRA","Europe","MED","A","Individual","Unmanipulated","W",2007,NA,6,2008,NA,6,"Divided","Yes",NA,5,0.99,3788,"Y_edits","Exclude managed population","Woodland"
"Plantago_media","Plantago media",NA,"Plantago","Plantaginaceae","Lamiales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Eriksson; Eriksson","J Veg Sci","2000","10.2307/3236803",NA,5,1993,1997,"1",2,"Rosette size","No","No","Site A",58.96,17.58,NA,"SWE","Europe","FGS","A","Individual","Unmanipulated","W",1993,NA,NA,1994,NA,NA,"Divided","Yes",NA,5,1.01,3998,"Y_edits","Lat/long added, 
                                   note sites are grazed by cattle","grasslands"
"Plantago_media","Plantago media",NA,"Plantago","Plantaginaceae","Lamiales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Eriksson; Eriksson","J Veg Sci","2000","10.2307/3236803",NA,5,1993,1997,"1",2,"Rosette size","No","No","Site A",58.96,17.58,NA,"SWE","Europe","FGS","A","Individual","Unmanipulated","W",1994,NA,NA,1995,NA,NA,"Divided","Yes",NA,5,0.92,3999,"Y_edits","Lat/long added, 
                                   note sites are grazed by cattle","grasslands"
"Plantago_media","Plantago media",NA,"Plantago","Plantaginaceae","Lamiales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Eriksson; Eriksson","J Veg Sci","2000","10.2307/3236803",NA,5,1993,1997,"1",2,"Rosette size","No","No","Site A",58.96,17.58,NA,"SWE","Europe","FGS","A","Individual","Unmanipulated","W",1995,NA,NA,1996,NA,NA,"Divided","Yes",NA,5,0.96,4000,"Y_edits","Lat/long added, 
                                   note sites are grazed by cattle","grasslands"
"Plantago_media","Plantago media",NA,"Plantago","Plantaginaceae","Lamiales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Eriksson; Eriksson","J Veg Sci","2000","10.2307/3236803",NA,5,1993,1997,"1",2,"Rosette size","No","No","Site A",58.96,17.58,NA,"SWE","Europe","FGS","A","Individual","Unmanipulated","W",1996,NA,NA,1997,NA,NA,"Divided","Yes",NA,5,0.91,4001,"Y_edits","Lat/long added, 
                                   note sites are grazed by cattle","grasslands"
